transaction_id,customer_id,product_id,transaction_date,amount,status
3186,C0736,P0316,2026-09-05,974.82,COMPLETED
3187,C0327,P0185,2026-09-02,868.42,COMPLETED
3188,C0752,P0354,2026-09-02,2393.32,COMPLETED
3189,C0882,P0345,2026-09-01,1221.95,COMPLETED
3190,C0354,P0494,2026-09-01,4668.61,REFUNDED
3191,C0999,P0354,2026-09-04,839.3,COMPLETED
3192,C0409,P0346,2026-09-04,3618.6,CANCELLED
3193,C0134,P0203,2026-09-02,4343.96,CANCELLED
3194,C0779,P0412,2026-09-03,3275.94,REFUNDED
3195,C0380,P0155,2026-09-03,281.33,COMPLETED
3196,C0528,P0045,2026-09-02,1229.58,CANCELLED
3197,C0576,P0065,2026-09-01,952.69,CANCELLED
3198,C0109,P0070,2026-09-04,2897.4,COMPLETED
3199,C0327,P0008,2026-09-04,1294.24,REFUNDED
3200,C0248,P0098,2026-09-02,4958.3,COMPLETED
3201,C0478,P0058,2026-09-03,373.03,CANCELLED
3202,C0126,P0418,2026-09-05,3103.39,CANCELLED
3203,C0274,P0009,2026-09-03,1178.37,CANCELLED
3204,C0461,P0357,2026-09-02,4001.96,REFUNDED
3205,C0254,P0497,2026-09-02,2605.52,COMPLETED
3206,C0145,P0097,2026-09-04,1502.01,COMPLETED
3207,C0100,P0440,2026-09-05,1101.47,CANCELLED
3208,C0052,P0014,2026-09-04,1519.77,REFUNDED
3209,C0298,P0108,2026-09-04,3316.22,REFUNDED
3210,C0969,P0247,2026-09-04,3043.02,COMPLETED
3211,C0394,P0333,2026-09-02,2650.09,COMPLETED
3212,C0885,P0075,2026-09-04,4452.82,COMPLETED
3213,C0631,P0333,2026-09-01,95.01,REFUNDED
3214,C0429,P0124,2026-09-03,3379.71,REFUNDED
3215,C0255,P0224,2026-09-01,1690.43,CANCELLED
3216,C0986,P0432,2026-09-01,1639.36,COMPLETED
3217,C0887,P0321,2026-09-03,466.31,CANCELLED
3218,C0924,P0440,2026-09-04,4221.57,CANCELLED
3219,C0164,P0405,2026-09-05,3465.72,CANCELLED
3220,C0834,P0276,2026-09-03,677.85,REFUNDED
3221,C0336,P0098,2026-09-02,1975.57,REFUNDED
3222,C0957,P0045,2026-09-02,4578.45,COMPLETED
3223,C0592,P0155,2026-09-05,2240.7,CANCELLED
3224,C0739,P0395,2026-09-04,2210.27,REFUNDED
3225,C0321,P0238,2026-09-02,3464.14,REFUNDED
3226,C0195,P0076,2026-09-04,3130.56,REFUNDED
3227,C0782,P0243,2026-09-04,1048.61,REFUNDED
3228,C0164,P0217,2026-09-01,4799.02,COMPLETED
3229,C0511,P0012,2026-09-03,665.37,CANCELLED
3230,C0528,P0060,2026-09-02,68.71,CANCELLED
3231,C0479,P0086,2026-09-03,4170.07,COMPLETED
3232,C0511,P0463,2026-09-03,3953.58,REFUNDED
3233,C0901,P0079,2026-09-05,4924.17,REFUNDED
3234,C0316,P0379,2026-09-04,1106.55,COMPLETED
3235,C0510,P0360,2026-09-05,815.89,CANCELLED
3236,C0024,P0228,2026-09-01,3878.61,CANCELLED
3237,C0093,P0494,2026-09-05,2190.86,REFUNDED
3238,C0968,P0249,2026-09-02,3145.81,REFUNDED
3239,C0403,P0242,2026-09-05,3906.46,CANCELLED
3240,C0518,P0011,2026-09-03,4572.37,CANCELLED
3241,C0469,P0441,2026-09-03,2489.18,REFUNDED
3242,C0990,P0231,2026-09-03,2363.83,COMPLETED
3243,C0247,P0300,2026-09-02,1130.8,CANCELLED
3244,C0221,P0125,2026-09-03,4699.21,CANCELLED
3245,C0598,P0104,2026-09-05,2100.13,COMPLETED
3246,C0362,P0151,2026-09-04,3643.58,COMPLETED
3247,C0050,P0292,2026-09-01,3514.22,REFUNDED
3248,C0052,P0425,2026-09-01,217.16,REFUNDED
3249,C0289,P0427,2026-09-04,2022.21,CANCELLED
3250,C0507,P0201,2026-09-03,4646.47,COMPLETED
3251,C0612,P0027,2026-09-04,3664.06,COMPLETED
3252,C0904,P0171,2026-09-02,189.97,COMPLETED
3253,C0864,P0005,2026-09-02,4023.14,COMPLETED
3254,C0670,P0053,2026-09-03,67.07,CANCELLED
3255,C0689,P0323,2026-09-02,2814.63,COMPLETED
3256,C0482,P0434,2026-09-03,309.18,CANCELLED
3257,C0293,P0366,2026-09-04,1923.34,CANCELLED
3258,C0550,P0222,2026-09-03,221.04,COMPLETED
3259,C0009,P0213,2026-09-05,3091.1,REFUNDED
3260,C0868,P0435,2026-09-03,888.86,COMPLETED
3261,C0111,P0254,2026-09-05,2541.95,COMPLETED
3262,C0442,P0378,2026-09-03,1555.97,CANCELLED
3263,C0138,P0297,2026-09-02,3169.36,REFUNDED
3264,C0904,P0306,2026-09-02,469.83,CANCELLED
3265,C0271,P0375,2026-09-03,4129.25,REFUNDED
3266,C0745,P0284,2026-09-05,3219.55,REFUNDED
3267,C0375,P0149,2026-09-02,3965.87,CANCELLED
3268,C0783,P0019,2026-09-05,1522.68,COMPLETED
3269,C0413,P0250,2026-09-05,315.55,CANCELLED
3270,C0375,P0205,2026-09-02,4494.14,CANCELLED
3271,C0047,P0249,2026-09-02,1387.73,REFUNDED
3272,C0411,P0263,2026-09-04,3393.22,CANCELLED
3273,C0053,P0303,2026-09-05,4349.28,COMPLETED
3274,C0584,P0372,2026-09-04,2392.55,REFUNDED
3275,C0576,P0314,2026-09-01,3805.12,REFUNDED
3276,C0200,P0479,2026-09-03,2556.38,CANCELLED
3277,C0372,P0348,2026-09-05,2168.74,CANCELLED
3278,C0567,P0464,2026-09-01,2130.23,REFUNDED
3279,C0296,P0419,2026-09-04,1887.69,CANCELLED
3280,C0076,P0445,2026-09-02,4633.72,REFUNDED
3281,C0396,P0250,2026-09-05,4217.19,COMPLETED
3282,C0517,P0119,2026-09-03,2177.01,COMPLETED
3283,C0462,P0366,2026-09-01,841.51,CANCELLED
3284,C0783,P0032,2026-09-05,4221.71,CANCELLED
3285,C0564,P0271,2026-09-04,1263.3,COMPLETED
3286,C0287,P0010,2026-09-04,2053.95,COMPLETED
3287,C0846,P0217,2026-09-05,4034.01,COMPLETED
3288,C0639,P0296,2026-09-03,3328.68,REFUNDED
3289,C0697,P0162,2026-09-01,1816.31,CANCELLED
3290,C0626,P0284,2026-09-04,4242.4,CANCELLED
3291,C0122,P0033,2026-09-04,4057.38,REFUNDED
3292,C0132,P0138,2026-09-02,2047.52,REFUNDED
3293,C0999,P0458,2026-09-03,4778.24,COMPLETED
3294,C0100,P0332,2026-09-02,1348.74,CANCELLED
3295,C0404,P0214,2026-09-03,2087.53,REFUNDED
3296,C0383,P0456,2026-09-01,401.32,CANCELLED
3297,C0814,P0243,2026-09-04,2889.7,COMPLETED
3298,C0348,P0060,2026-09-02,1372.97,REFUNDED
3299,C0572,P0254,2026-09-02,2995.31,COMPLETED
3300,C0962,P0319,2026-09-01,3246.16,REFUNDED
3301,C0375,P0481,2026-09-03,1083.89,CANCELLED
3302,C0774,P0331,2026-09-03,2637.46,COMPLETED
3303,C0148,P0178,2026-09-05,1127.07,REFUNDED
3304,C0204,P0230,2026-09-04,2956.02,CANCELLED
3305,C0617,P0358,2026-09-05,3861.87,REFUNDED
3306,C0522,P0224,2026-09-02,3412.99,CANCELLED
3307,C0412,P0011,2026-09-03,3755.38,CANCELLED
3308,C0513,P0083,2026-09-03,4201.28,REFUNDED
3309,C0042,P0148,2026-09-04,3554.93,REFUNDED
3310,C0047,P0372,2026-09-03,4218.46,REFUNDED
3311,C0040,P0099,2026-09-05,3010.88,REFUNDED
3312,C0141,P0241,2026-09-05,433.06,REFUNDED
3313,C0731,P0177,2026-09-02,3013.77,REFUNDED
3314,C0342,P0225,2026-09-02,3545.03,REFUNDED
3315,C0824,P0119,2026-09-05,2164.88,CANCELLED
3316,C0486,P0260,2026-09-05,2966.92,COMPLETED
3317,C0532,P0113,2026-09-01,3120.09,COMPLETED
3318,C0468,P0301,2026-09-03,1609.22,REFUNDED
3319,C0153,P0466,2026-09-01,1602.23,CANCELLED
3320,C0621,P0351,2026-09-02,4340.54,REFUNDED
3321,C0915,P0174,2026-09-05,3006.22,REFUNDED
3322,C0528,P0472,2026-09-05,4012.16,CANCELLED
3323,C0144,P0309,2026-09-03,1077.31,COMPLETED
3324,C0336,P0437,2026-09-02,4126.55,CANCELLED
3325,C0954,P0432,2026-09-04,3886.63,REFUNDED
3326,C0628,P0367,2026-09-04,2210.77,CANCELLED
3327,C0327,P0337,2026-09-01,1121.57,CANCELLED
3328,C0167,P0240,2026-09-03,702.35,REFUNDED
3329,C0403,P0068,2026-09-03,1151.04,CANCELLED
3330,C0632,P0453,2026-09-02,2972.86,COMPLETED
3331,C0758,P0151,2026-09-02,4471.28,REFUNDED
3332,C0863,P0371,2026-09-03,552.07,COMPLETED
3333,C0307,P0365,2026-09-01,549.18,CANCELLED
3334,C0608,P0200,2026-09-01,3607.08,CANCELLED
3335,C0345,P0492,2026-09-04,2949.33,CANCELLED
3336,C0520,P0214,2026-09-01,4676.07,CANCELLED
3337,C0849,P0427,2026-09-03,2691.65,COMPLETED
3338,C0522,P0482,2026-09-04,3272.04,COMPLETED
3339,C0546,P0345,2026-09-02,3319.64,CANCELLED
3340,C0502,P0335,2026-09-04,4555.64,COMPLETED
3341,C0726,P0377,2026-09-04,1681.24,COMPLETED
3342,C0577,P0185,2026-09-05,1477.17,CANCELLED
3343,C0307,P0408,2026-09-02,4667.29,CANCELLED
3344,C0487,P0242,2026-09-05,1178.49,CANCELLED
3345,C0836,P0410,2026-09-04,130.6,REFUNDED
3346,C0018,P0498,2026-09-03,3514.03,CANCELLED
3347,C0378,P0433,2026-09-01,953.14,CANCELLED
3348,C0340,P0083,2026-09-03,2279.63,REFUNDED
3349,C0690,P0319,2026-09-04,3719.5,CANCELLED
3350,C0113,P0107,2026-09-03,4939.17,CANCELLED
3351,C0427,P0145,2026-09-02,4384.6,REFUNDED
3352,C0598,P0354,2026-09-05,730.48,CANCELLED
3353,C0316,P0384,2026-09-04,1005.89,REFUNDED
3354,C0816,P0045,2026-09-03,2978.31,CANCELLED
3355,C0921,P0342,2026-09-02,2678.72,REFUNDED
3356,C0743,P0248,2026-09-05,4581.33,REFUNDED
3357,C0894,P0067,2026-09-02,4698.28,CANCELLED
3358,C0705,P0089,2026-09-03,1535.85,CANCELLED
3359,C0645,P0103,2026-09-01,4142.22,REFUNDED
3360,C0028,P0081,2026-09-01,4649.26,CANCELLED
3361,C0612,P0311,2026-09-01,850.0,REFUNDED
3362,C0486,P0252,2026-09-03,2018.57,REFUNDED
3363,C0272,P0052,2026-09-05,2332.42,CANCELLED
3364,C0991,P0407,2026-09-04,2544.88,CANCELLED
3365,C0672,P0213,2026-09-03,2483.89,REFUNDED
3366,C0802,P0483,2026-09-02,4243.86,COMPLETED
3367,C0996,P0253,2026-09-03,3883.04,CANCELLED
3368,C0795,P0156,2026-09-04,2655.46,CANCELLED
3369,C0593,P0121,2026-09-05,4549.52,REFUNDED
3370,C0592,P0108,2026-09-01,687.4,REFUNDED
3371,C0234,P0286,2026-09-04,2278.74,COMPLETED
3372,C0739,P0025,2026-09-03,3232.65,CANCELLED
3373,C0053,P0010,2026-09-04,3262.21,CANCELLED
3374,C0598,P0184,2026-09-02,336.15,CANCELLED
3375,C0492,P0452,2026-09-03,3303.46,CANCELLED
3376,C0175,P0134,2026-09-05,4864.03,REFUNDED
3377,C0537,P0183,2026-09-01,1486.11,COMPLETED
3378,C0645,P0347,2026-09-03,1970.27,REFUNDED
3379,C0739,P0082,2026-09-03,294.91,REFUNDED
3380,C0635,P0090,2026-09-05,3502.77,COMPLETED
3381,C0794,P0424,2026-09-05,4937.88,CANCELLED
3382,C0862,P0441,2026-09-01,1039.65,COMPLETED
3383,C0390,P0458,2026-09-05,3630.52,CANCELLED
3384,C0152,P0258,2026-09-01,2898.9,COMPLETED
3385,C0842,P0017,2026-09-02,1881.89,CANCELLED
3386,C0698,P0414,2026-09-04,1564.44,CANCELLED
3387,C0249,P0033,2026-09-01,3750.59,COMPLETED
3388,C0033,P0173,2026-09-01,2896.02,REFUNDED
3389,C0587,P0221,2026-09-02,2705.58,REFUNDED
3390,C0971,P0059,2026-09-02,4355.71,COMPLETED
3391,C0718,P0317,2026-09-01,1391.54,REFUNDED
3392,C0113,P0117,2026-09-05,171.28,REFUNDED
3393,C0196,P0062,2026-09-02,3413.27,CANCELLED
3394,C0020,P0288,2026-09-02,2600.8,REFUNDED
3395,C0452,P0115,2026-09-01,3449.16,REFUNDED
3396,C0322,P0250,2026-09-03,3136.48,REFUNDED
3397,C0429,P0133,2026-09-03,2858.48,REFUNDED
3398,C0156,P0175,2026-09-03,3994.06,CANCELLED
3399,C0423,P0402,2026-09-01,1004.35,CANCELLED
3400,C0708,P0182,2026-09-04,3407.44,COMPLETED
3401,C0209,P0394,2026-09-03,1245.14,REFUNDED
3402,C0421,P0024,2026-09-01,68.35,REFUNDED
3403,C0514,P0395,2026-09-04,3123.43,CANCELLED
3404,C0794,P0450,2026-09-04,4595.73,CANCELLED
3405,C0627,P0286,2026-09-05,813.12,COMPLETED
3406,C0943,P0137,2026-09-01,2005.11,COMPLETED
3407,C0483,P0459,2026-09-05,640.68,CANCELLED
3408,C0894,P0078,2026-09-04,4205.08,CANCELLED
3409,C0869,P0437,2026-09-04,343.8,CANCELLED
3410,C0754,P0354,2026-09-02,4406.28,REFUNDED
3411,C0745,P0448,2026-09-05,2115.05,COMPLETED
3412,C0064,P0264,2026-09-01,1951.75,CANCELLED
3413,C0723,P0310,2026-09-02,705.42,REFUNDED
3414,C0142,P0343,2026-09-04,539.83,COMPLETED
3415,C0532,P0054,2026-09-02,1647.13,CANCELLED
3416,C0213,P0362,2026-09-01,4509.3,COMPLETED
3417,C0575,P0026,2026-09-03,3675.65,REFUNDED
3418,C0333,P0475,2026-09-02,3437.7,COMPLETED
3419,C0679,P0485,2026-09-02,2061.44,COMPLETED
3420,C0490,P0225,2026-09-01,1425.03,REFUNDED
3421,C0539,P0410,2026-09-05,2521.35,REFUNDED
3422,C0386,P0235,2026-09-01,4637.61,CANCELLED
3423,C0322,P0493,2026-09-01,4737.76,CANCELLED
3424,C0980,P0431,2026-09-02,1646.24,REFUNDED
3425,C0178,P0387,2026-09-04,3770.46,COMPLETED
3426,C0471,P0057,2026-09-01,1824.45,COMPLETED
3427,C0935,P0500,2026-09-01,2492.99,REFUNDED
3428,C0546,P0055,2026-09-02,544.39,REFUNDED
3429,C0351,P0401,2026-09-02,4832.01,COMPLETED
3430,C0560,P0313,2026-09-02,1311.09,COMPLETED
3431,C0363,P0313,2026-09-02,2183.22,CANCELLED
3432,C0693,P0401,2026-09-05,78.32,REFUNDED
3433,C0791,P0440,2026-09-03,308.9,CANCELLED
3434,C0889,P0486,2026-09-03,2642.69,CANCELLED
3435,C0739,P0053,2026-09-04,1721.01,REFUNDED
3436,C0698,P0422,2026-09-04,3945.14,REFUNDED
3437,C0659,P0288,2026-09-01,2103.88,COMPLETED
3438,C0823,P0022,2026-09-05,2678.22,REFUNDED
3439,C0710,P0260,2026-09-03,707.32,CANCELLED
3440,C0271,P0054,2026-09-04,3432.3,COMPLETED
3441,C0625,P0086,2026-09-01,1819.2,CANCELLED
3442,C0496,P0323,2026-09-04,2102.88,COMPLETED
3443,C0197,P0061,2026-09-05,1796.86,CANCELLED
3444,C0981,P0446,2026-09-01,1659.23,COMPLETED
3445,C0253,P0106,2026-09-01,811.84,COMPLETED
3446,C0286,P0467,2026-09-02,4464.28,CANCELLED
3447,C0572,P0186,2026-09-05,4314.8,COMPLETED
3448,C0306,P0081,2026-09-01,1337.06,CANCELLED
3449,C0231,P0373,2026-09-02,3860.71,COMPLETED
3450,C0965,P0150,2026-09-02,2964.21,REFUNDED
3451,C0997,P0363,2026-09-05,2387.93,CANCELLED
3452,C0305,P0227,2026-09-04,1515.73,COMPLETED
3453,C0790,P0391,2026-09-01,761.42,COMPLETED
3454,C0296,P0260,2026-09-03,4247.75,REFUNDED
3455,C0722,P0256,2026-09-01,1048.5,CANCELLED
3456,C0213,P0376,2026-09-05,2669.95,COMPLETED
3457,C0707,P0446,2026-09-03,4565.14,CANCELLED
3458,C0722,P0051,2026-09-05,4990.65,COMPLETED
3459,C0501,P0079,2026-09-02,134.09,COMPLETED
3460,C0325,P0332,2026-09-04,3888.88,REFUNDED
3461,C0492,P0187,2026-09-02,4190.66,COMPLETED
3462,C0358,P0172,2026-09-02,4111.88,CANCELLED
3463,C0574,P0420,2026-09-05,4342.95,CANCELLED
3464,C0957,P0071,2026-09-01,3664.44,REFUNDED
3465,C0957,P0063,2026-09-05,2290.54,COMPLETED
3466,C0815,P0435,2026-09-03,4793.74,REFUNDED
3467,C0739,P0104,2026-09-03,2070.64,CANCELLED
3468,C0281,P0225,2026-09-05,275.63,REFUNDED
3469,C0295,P0497,2026-09-03,3129.94,REFUNDED
3470,C0125,P0213,2026-09-05,4058.96,CANCELLED
3471,C0588,P0394,2026-09-04,1375.52,COMPLETED
3472,C0693,P0394,2026-09-02,4585.72,COMPLETED
3473,C0557,P0004,2026-09-02,2587.84,CANCELLED
3474,C0389,P0126,2026-09-05,2085.5,CANCELLED
3475,C0918,P0428,2026-09-03,908.12,CANCELLED
3476,C0405,P0415,2026-09-03,3996.7,CANCELLED
3477,C0839,P0243,2026-09-02,1697.28,REFUNDED
3478,C0354,P0175,2026-09-03,290.13,CANCELLED
3479,C0978,P0147,2026-09-03,3076.74,CANCELLED
3480,C0792,P0259,2026-09-04,2696.64,REFUNDED
3481,C0824,P0088,2026-09-01,200.46,CANCELLED
3482,C0150,P0044,2026-09-03,3063.13,CANCELLED
3483,C0298,P0137,2026-09-04,4369.62,REFUNDED
3484,C0044,P0191,2026-09-01,3746.2,COMPLETED
3485,C0295,P0367,2026-09-04,1102.33,COMPLETED
3486,C0979,P0387,2026-09-05,3356.47,COMPLETED
3487,C0732,P0213,2026-09-05,109.97,COMPLETED
3488,C0081,P0185,2026-09-04,3862.28,CANCELLED
3489,C0355,P0323,2026-09-02,3207.95,COMPLETED
3490,C0947,P0341,2026-09-02,4127.18,REFUNDED
3491,C0453,P0126,2026-09-01,2404.37,REFUNDED
3492,C0672,P0078,2026-09-01,2449.72,CANCELLED
3493,C0263,P0386,2026-09-04,4230.94,CANCELLED
3494,C0766,P0386,2026-09-01,4115.28,COMPLETED
3495,C0491,P0272,2026-09-02,2900.49,CANCELLED
3496,C0220,P0216,2026-09-02,2460.54,REFUNDED
3497,C0207,P0404,2026-09-05,4211.46,COMPLETED
3498,C0848,P0117,2026-09-03,1716.35,COMPLETED
3499,C0552,P0071,2026-09-02,806.64,REFUNDED
3500,C0278,P0411,2026-09-05,1380.19,REFUNDED
3501,C0956,P0220,2026-09-03,1088.24,CANCELLED
3502,C0576,P0212,2026-09-03,1976.74,COMPLETED
3503,C0713,P0471,2026-09-04,1387.99,COMPLETED
3504,C0279,P0210,2026-09-01,115.25,COMPLETED
3505,C0141,P0460,2026-09-02,1622.98,COMPLETED
3506,C0112,P0235,2026-09-05,259.07,COMPLETED
3507,C0631,P0488,2026-09-03,1062.99,REFUNDED
3508,C0759,P0437,2026-09-02,3779.88,CANCELLED
3509,C0601,P0265,2026-09-05,1919.32,CANCELLED
3510,C0246,P0407,2026-09-01,3471.94,COMPLETED
3511,C0249,P0350,2026-09-03,1530.82,CANCELLED
3512,C0052,P0186,2026-09-01,2571.73,REFUNDED
3513,C0686,P0484,2026-09-02,4919.17,COMPLETED
3514,C0927,P0016,2026-09-02,2886.53,REFUNDED
3515,C0544,P0227,2026-09-03,2516.41,REFUNDED
3516,C0232,P0075,2026-09-02,3213.83,CANCELLED
3517,C0654,P0395,2026-09-04,1152.72,COMPLETED
3518,C0239,P0006,2026-09-04,1293.51,CANCELLED
3519,C0054,P0368,2026-09-03,143.25,CANCELLED
3520,C0103,P0413,2026-09-04,1717.07,REFUNDED
3521,C0424,P0265,2026-09-04,4150.52,CANCELLED
3522,C0339,P0484,2026-09-05,3818.28,REFUNDED
3523,C0735,P0036,2026-09-02,273.53,CANCELLED
3524,C0484,P0044,2026-09-04,3306.41,CANCELLED
3525,C0103,P0174,2026-09-04,2189.37,REFUNDED
3526,C0698,P0162,2026-09-05,884.5,REFUNDED
3527,C0790,P0206,2026-09-05,3104.11,CANCELLED
3528,C0141,P0396,2026-09-03,1387.81,COMPLETED
3529,C0006,P0085,2026-09-02,3270.83,REFUNDED
3530,C0988,P0223,2026-09-01,4053.27,COMPLETED
3531,C0564,P0032,2026-09-05,269.26,COMPLETED
3532,C0952,P0202,2026-09-01,1204.68,COMPLETED
3533,C0162,P0389,2026-09-01,495.62,CANCELLED
3534,C0417,P0019,2026-09-01,4561.17,COMPLETED
3535,C0669,P0339,2026-09-05,3022.3,CANCELLED
3536,C0958,P0473,2026-09-01,3825.4,CANCELLED
3537,C0902,P0329,2026-09-01,1694.01,COMPLETED
3538,C0900,P0078,2026-09-03,1437.82,CANCELLED
3539,C0488,P0463,2026-09-01,4215.58,CANCELLED
3540,C0489,P0295,2026-09-03,136.93,REFUNDED
3541,C0667,P0030,2026-09-04,996.49,CANCELLED
3542,C0205,P0324,2026-09-04,1595.29,CANCELLED
3543,C0775,P0366,2026-09-05,252.3,REFUNDED
3544,C0988,P0410,2026-09-02,527.03,CANCELLED
3545,C0295,P0339,2026-09-01,3733.3,REFUNDED
3546,C0329,P0449,2026-09-01,3341.69,REFUNDED
3547,C0293,P0267,2026-09-03,2382.27,COMPLETED
3548,C0662,P0499,2026-09-02,2686.32,CANCELLED
3549,C0061,P0152,2026-09-02,2328.37,COMPLETED
3550,C0930,P0215,2026-09-04,3067.83,CANCELLED
3551,C0788,P0206,2026-09-03,4780.55,REFUNDED
3552,C0092,P0454,2026-09-01,612.71,REFUNDED
3553,C0668,P0349,2026-09-03,1578.37,REFUNDED
3554,C0588,P0359,2026-09-04,2591.75,COMPLETED
3555,C0238,P0284,2026-09-01,2155.54,CANCELLED
3556,C0548,P0448,2026-09-03,1373.16,COMPLETED
3557,C0757,P0156,2026-09-01,4549.81,COMPLETED
3558,C0741,P0370,2026-09-01,2637.27,CANCELLED
3559,C0871,P0381,2026-09-03,836.89,COMPLETED
3560,C0960,P0161,2026-09-02,68.28,REFUNDED
3561,C0039,P0466,2026-09-03,2633.81,CANCELLED
3562,C0936,P0177,2026-09-04,3633.35,REFUNDED
3563,C0944,P0005,2026-09-02,4203.54,CANCELLED
3564,C0180,P0424,2026-09-01,1634.0,CANCELLED
3565,C0428,P0144,2026-09-01,3224.87,CANCELLED
3566,C0904,P0461,2026-09-04,4375.27,CANCELLED
3567,C0858,P0271,2026-09-02,3496.84,COMPLETED
3568,C0181,P0313,2026-09-01,4039.61,CANCELLED
3569,C0957,P0472,2026-09-01,1418.45,COMPLETED
3570,C0942,P0076,2026-09-01,2874.23,REFUNDED
3571,C0038,P0359,2026-09-02,837.91,REFUNDED
3572,C0857,P0207,2026-09-04,3251.18,REFUNDED
3573,C0407,P0229,2026-09-05,1137.93,REFUNDED
3574,C0807,P0330,2026-09-05,4856.82,COMPLETED
3575,C0508,P0106,2026-09-03,2175.35,COMPLETED
3576,C0191,P0455,2026-09-03,3697.3,REFUNDED
3577,C0960,P0279,2026-09-01,1834.94,COMPLETED
3578,C0767,P0320,2026-09-05,2765.75,COMPLETED
3579,C0986,P0404,2026-09-04,3596.34,REFUNDED
3580,C0894,P0317,2026-09-01,3795.88,CANCELLED
3581,C0949,P0334,2026-09-02,870.44,COMPLETED
3582,C0297,P0227,2026-09-02,2128.95,COMPLETED
3583,C0898,P0358,2026-09-01,2428.8,REFUNDED
3584,C0039,P0177,2026-09-04,4644.05,COMPLETED
3585,C0010,P0455,2026-09-04,1088.45,COMPLETED
3586,C0306,P0416,2026-09-01,4254.07,COMPLETED
3587,C0582,P0401,2026-09-01,2245.09,CANCELLED
3588,C0618,P0333,2026-09-04,3513.98,CANCELLED
3589,C0110,P0208,2026-09-04,1950.55,CANCELLED
3590,C0951,P0398,2026-09-04,949.88,CANCELLED
3591,C0344,P0102,2026-09-04,2972.26,REFUNDED
3592,C0292,P0452,2026-09-02,3303.16,REFUNDED
3593,C0466,P0155,2026-09-01,3229.1,REFUNDED
3594,C0657,P0044,2026-09-05,3422.84,REFUNDED
3595,C0557,P0019,2026-09-01,1889.08,CANCELLED
3596,C0537,P0276,2026-09-01,4909.54,REFUNDED
3597,C0506,P0172,2026-09-03,2671.67,COMPLETED
3598,C0911,P0200,2026-09-03,4472.94,REFUNDED
3599,C0962,P0372,2026-09-04,3833.56,REFUNDED
3600,C0138,P0369,2026-09-02,2370.26,COMPLETED
3601,C0872,P0379,2026-09-03,2528.23,COMPLETED
3602,C0517,P0451,2026-09-01,1509.76,CANCELLED
3603,C0480,P0065,2026-09-03,776.07,CANCELLED
3604,C0280,P0267,2026-09-02,1938.35,REFUNDED
3605,C0198,P0277,2026-09-02,1840.98,CANCELLED
3606,C0829,P0146,2026-09-04,1732.43,COMPLETED
3607,C0116,P0110,2026-09-01,1596.43,CANCELLED
3608,C0339,P0048,2026-09-01,3133.14,REFUNDED
3609,C0167,P0262,2026-09-05,2988.91,REFUNDED
3610,C0749,P0283,2026-09-04,165.85,COMPLETED
3611,C0470,P0160,2026-09-05,2131.02,CANCELLED
3612,C0664,P0267,2026-09-04,806.17,REFUNDED
3613,C0264,P0175,2026-09-02,710.91,COMPLETED
3614,C0736,P0388,2026-09-01,3638.42,COMPLETED
3615,C0191,P0326,2026-09-03,1139.31,REFUNDED
3616,C0015,P0082,2026-09-03,2395.1,CANCELLED
3617,C0755,P0012,2026-09-01,2279.03,REFUNDED
3618,C0346,P0015,2026-09-05,2537.81,CANCELLED
3619,C0810,P0456,2026-09-03,2917.39,COMPLETED
3620,C0303,P0408,2026-09-04,4904.45,COMPLETED
3621,C0582,P0277,2026-09-04,4425.32,CANCELLED
3622,C0691,P0304,2026-09-05,1178.6,CANCELLED
3623,C0776,P0133,2026-09-02,3412.58,COMPLETED
3624,C0198,P0124,2026-09-03,2887.38,CANCELLED
3625,C0180,P0427,2026-09-03,227.76,COMPLETED
3626,C0626,P0397,2026-09-05,4072.13,CANCELLED
3627,C0877,P0156,2026-09-05,3826.41,REFUNDED
3628,C0655,P0372,2026-09-02,2170.65,COMPLETED
3629,C0919,P0217,2026-09-03,4128.41,REFUNDED
3630,C0416,P0259,2026-09-03,4370.96,REFUNDED
3631,C0847,P0057,2026-09-04,3586.61,REFUNDED
3632,C0438,P0375,2026-09-02,3157.05,CANCELLED
3633,C0528,P0031,2026-09-05,2267.7,CANCELLED
3634,C0336,P0431,2026-09-04,3371.94,REFUNDED
3635,C0089,P0191,2026-09-03,2783.34,REFUNDED
3636,C0411,P0133,2026-09-04,4059.1,CANCELLED
3637,C0686,P0322,2026-09-03,4922.93,REFUNDED
3638,C0098,P0260,2026-09-03,2925.58,COMPLETED
3639,C0190,P0182,2026-09-02,3531.17,COMPLETED
3640,C0144,P0064,2026-09-04,399.48,COMPLETED
3641,C0489,P0025,2026-09-05,3965.76,CANCELLED
3642,C0332,P0388,2026-09-04,2132.56,REFUNDED
3643,C0959,P0334,2026-09-03,1604.1,CANCELLED
3644,C0255,P0482,2026-09-04,1052.5,CANCELLED
3645,C0007,P0064,2026-09-01,2647.92,COMPLETED
3646,C0268,P0230,2026-09-05,4944.72,CANCELLED
3647,C0393,P0153,2026-09-03,4398.71,CANCELLED
3648,C0242,P0294,2026-09-02,2746.0,REFUNDED
3649,C0458,P0378,2026-09-03,3140.36,CANCELLED
3650,C0772,P0003,2026-09-03,246.97,REFUNDED
3651,C0274,P0233,2026-09-04,2289.54,REFUNDED
3652,C0977,P0174,2026-09-04,1090.15,COMPLETED
3653,C0338,P0121,2026-09-05,2595.23,CANCELLED
